Tempo (s), Distância (m), Refletância (%), Erro (%), Velocidade Esq. (deg/s), Velocidade Dir. (deg/s), Velocidade Média (m/s), Oscilação, Suavidade (deg/s)
12.791, 0.5927836271473542, 82, 39.40969121034911, 48, 196, 0.04634380635973373, 28, 22
12.826, 0.594982742004867, 81, 38.4096912103491, 52, 180, 0.04638879947020637, 28, 24
12.862, 0.5969375107671007, 82, 39.40969121034911, 45, 199, 0.0464109400378713, 28, 25
12.896, 0.5991366256246135, 81, 38.4096912103491, 55, 211, 0.04645910558503516, 28, 21
12.931, 0.6013357404821264, 82, 39.40969121034911, 54, 191, 0.0465034212730745, 28, 19
12.966, 0.6032905092443599, 81, 38.4096912103491, 49, 201, 0.04652865257167669, 28, 9
13.005, 0.6057339701971519, 82, 39.40969121034911, 40, 206, 0.04657700655110741, 28, 21
13.042, 0.6079330850546648, 82, 39.40969121034911, 56, 195, 0.04661348604927656, 28, 26
13.082, 0.610376546007457, 81, 38.4096912103491, 58, 203, 0.04665773933706291, 28, 9
13.115, 0.6125756608649699, 81, 38.4096912103491, 42, 209, 0.04670801836560959, 28, 22
13.148, 0.6147747757224826, 81, 38.4096912103491, 48, 199, 0.04675804500475225, 28, 13
13.185, 0.6169738905799955, 81, 38.4096912103491, 50, 190, 0.04679362082517978, 28, 15
13.22, 0.61868431324695, 82, 39.40969121034911, 48, 190, 0.04679911597934568, 28, 4
13.262, 0.6213721202950212, 81, 38.4096912103491, 49, 215, 0.04685357565186407, 28, 27
13.296, 0.623571235152534, 80, 37.4096912103491, 57, 202, 0.04689916028523871, 28, 17
13.332, 0.6257703500100469, 81, 38.4096912103491, 55, 195, 0.04693746999775329, 28, 12
13.372, 0.6282138109628389, 81, 38.4096912103491, 50, 214, 0.04697979441839956, 28, 28
13.404, 0.6301685797250726, 81, 38.4096912103491, 45, 204, 0.04701347207737038, 28, 14
13.438, 0.6321233484873062, 82, 39.40969121034911, 45, 198, 0.04703998723673956, 28, 9
13.476, 0.6345668094400983, 84, 41.4096912103491, 51, 196, 0.04708866202434685, 28, 7
13.512, 0.6367659242976112, 86, 43.4096912103491, 65, 195, 0.0471259565051518, 28, 19
13.552, 0.6392093852504032, 87, 44.4096912103491, 58, 210, 0.04716716242992939, 28, 25
13.586, 0.641164154012637, 87, 44.4096912103491, 35, 208, 0.04719300412282033, 28, 24
13.624, 0.643607614965429, 87, 44.4096912103491, 36, 197, 0.04724072335330512, 28, 13
13.662, 0.6462954220135002, 87, 44.4096912103491, 67, 199, 0.04730606221735473, 28, 35
13.696, 0.6480058446804547, 87, 44.4096912103491, 51, 198, 0.04731351085575749, 28, 14
13.731, 0.6502049595379676, 87, 44.4096912103491, 48, 190, 0.04735306674954246, 28, 17
13.766, 0.6521597283002011, 82, 39.40969121034911, 55, 198, 0.04737467153132363, 28, 16
13.802, 0.6543588431577141, 82, 39.40969121034911, 42, 198, 0.04741043639745791, 28, 20
13.842, 0.656802304110506, 82, 39.40969121034911, 58, 208, 0.04744995695062173, 28, 19
13.876, 0.6590014189680189, 82, 39.40969121034911, 59, 210, 0.04749217490400828, 28, 4
13.911, 0.6612005338255318, 82, 39.40969121034911, 43, 193, 0.04753076945047313, 28, 29
13.948, 0.6633996486830447, 82, 39.40969121034911, 52, 196, 0.04756234934636111, 28, 10
13.982, 0.6655987635405575, 81, 38.4096912103491, 53, 199, 0.04760397393366882, 28, 5
14.023, 0.6680422244933495, 81, 38.4096912103491, 53, 195, 0.04763903761629819, 28, 7
14.055, 0.669752647160304, 80, 37.4096912103491, 39, 221, 0.04765226945288537, 28, 32
14.086, 0.6719517620178169, 81, 38.4096912103491, 41, 211, 0.04770351853030079, 28, 18
14.122, 0.6741508768753297, 80, 37.4096912103491, 62, 186, 0.04773763467464451, 28, 45
14.158, 0.6761056456375634, 81, 38.4096912103491, 55, 195, 0.04775431880474384, 28, 14
14.195, 0.6785491065903555, 82, 39.40969121034911, 39, 206, 0.04780198003454425, 28, 28
14.23, 0.6807482214478683, 81, 38.4096912103491, 51, 194, 0.04783894739619594, 28, 21
14.265, 0.6829473363053812, 81, 38.4096912103491, 58, 204, 0.04787573335474105, 28, 14
14.296, 0.6846577589723356, 81, 38.4096912103491, 47, 199, 0.04789156120399662, 28, 16
14.334, 0.6871012199251275, 81, 38.4096912103491, 52, 191, 0.0479350648754798, 28, 14
14.372, 0.6893003347826405, 81, 38.4096912103491, 58, 202, 0.04796133695954916, 28, 18
14.404, 0.6912551035448741, 81, 38.4096912103491, 45, 199, 0.04799049594174356, 28, 14
14.436, 0.6932098723071078, 81, 38.4096912103491, 45, 203, 0.04801952565164227, 28, 4
14.472, 0.6956533332598998, 81, 38.4096912103491, 65, 205, 0.04806891468075593, 28, 27
14.512, 0.6980967942126918, 81, 38.4096912103491, 49, 196, 0.04810479563207634, 28, 26
14.545, 0.6998072168796464, 81, 38.4096912103491, 42, 199, 0.0481132496995288, 28, 10
14.578, 0.70176198564188, 81, 38.4096912103491, 50, 185, 0.0481384267829524, 28, 15
14.612, 0.703961100499393, 81, 38.4096912103491, 56, 196, 0.04817691626740986, 28, 18
14.646, 0.7059158692616265, 81, 38.4096912103491, 53, 204, 0.04819854357924529, 28, 9
