Tempo (s)            Distância (m)          Refletância (%)  Erro (%)            Velocidade Esq. (deg/s)  Velocidade Dir. (deg/s)  Velocidade Média (m/s)  Oscilação  Suavidade (deg/s)
8.084                0.4882034983678539     76               32.27720668859648   33                       196                      0.06039132834832433     10         20
8.122999999999999    0.4908913054159251     60               16.27720668859648   73                       201                      0.06043226707077745     10         46
8.161                0.4933347663687171     63               19.27720668859648   54                       203                      0.06045028383393177     10         23
8.199999999999999    0.4952895351309508     65               21.27720668859648   41                       191                      0.06040116282084766     10         27
8.239000000000001    0.4977329960837428     62               18.27720668859648   49                       204                      0.06041182134770517     10         17
8.276999999999999    0.5001764570365349     50               6.277206688596479   60                       211                      0.06042967947765313     10         23
8.313000000000001    0.5023755718940478     27               -16.72279331140352  49                       202                      0.0604325239858111      11         17
8.356                0.5048190328468399     13               -30.72279331140352  49                       187                      0.06041395797592628     11         18
8.394                0.507262493799632      10               -33.72279331140352  120                      125                      0.0604315575172304      11         133
8.433                0.509705954752424      3                -40.72279331140352  198                      58                       0.06044183028014039     11         132
8.474                0.512149415705216      1                -42.72279331140353  204                      40                       0.06043774081959121     11         40
8.515000000000001    0.5145928766580081     1                -42.72279331140353  170                      54                       0.06043369074081129     11         49
8.547000000000001    0.5163032993249627     1                -42.72279331140353  182                      68                       0.06040754642856706     11         24
8.585000000000001    0.5189911063730338     1                -42.72279331140353  218                      54                       0.06045324477263061     11         47
8.622999999999999    0.521434567325826      5                -38.72279331140352  211                      48                       0.06047020379517871     11         10
8.664                0.523878028278618      10               -33.72279331140352  198                      53                       0.0604660697459162      11         21
8.698                0.5260771431361308     15               -28.72279331140352  199                      50                       0.06048254117453791     11         2
8.734999999999999    0.5280319118983644     15               -28.72279331140352  195                      52                       0.06045013301641264     11         4
8.775                0.5304753728511566     10               -33.72279331140352  199                      46                       0.06045303394315173     11         9
8.811                0.5326744877086695     15               -28.72279331140352  204                      55                       0.0604556222572545      11         14
8.851000000000001    0.5351179486614614     21               -22.72279331140352  199                      50                       0.06045847346756991     11         8
8.893000000000001    0.5375614096142534     19               -24.72279331140352  198                      48                       0.06044770151965066     11         6
8.930999999999999    0.5400048705670456     15               -28.72279331140352  203                      54                       0.06046409926850807     11         12
8.971                0.5424483315198376     14               -29.72279331140352  199                      46                       0.06046687454239635     11         7
9.006                0.5444031002820713     13               -30.72279331140352  198                      41                       0.06044893407529106     11         11
9.047000000000001    0.5470909073301425     14               -29.72279331140352  197                      64                       0.06047207995248618     11         22
9.081                0.5492900221876554     15               -28.72279331140352  203                      49                       0.06048783417989819     11         7
9.119999999999999    0.5514891370451682     15               -28.72279331140352  201                      40                       0.06047030011460178     11         23
9.157999999999999    0.5539325979979603     14               -29.72279331140352  203                      54                       0.06048619764118371     11         16
9.195                0.5561317128554731     13               -30.72279331140352  190                      58                       0.06048196985921405     11         14
9.234999999999999    0.558330827712986      11               -32.72279331140352  198                      40                       0.06045812969279762     11         19
9.269                0.560774288665778      10               -33.72279331140352  203                      54                       0.06049997719988975     11         22
9.303000000000001    0.5627290574280117     8                -35.72279331140352  208                      63                       0.06048898822186517     11         14
9.343                0.5651725183808038     9                -34.72279331140352  209                      43                       0.06049154643913131     11         17
9.380000000000001    0.5676159793335959     9                -34.72279331140352  205                      45                       0.06051343063257951     11         7
